"Germany"," Total","45[ 34–59]","47[ 37–59]","43[ 30–59]","16[ 12–21]","21[ 16–26]","12[ 8–16]"
"Germany"," Lower respiratory infections","3[ 1–6]","3[ 1–6]","3[ 1–6]","1[ 0–2]","1[ 0–3]","1[ 0–2]"
"Germany"," Trachea, bronchus, lung cancers","4[ 2–7]","5[ 3–9]","3[ 1–5]","2[ 1–3]","3[ 1–4]","1[ 1–2]"
"Germany"," Ischaemic heart disease","25[ 16–34]","25[ 18–33]","24[ 13–36]","9[ 5–12]","11[ 8–15]","6[ 3–9]"
"Germany"," Stroke","6[ 3–13]","5[ 3–10]","7[ 3–16]","2[ 1–4]","2[ 1–4]","2[ 1–4]"
"Germany"," Chronic obstructive pulmonary disease","8[ 3–13]","8[ 3–15]","7[ 3–12]","3[ 1–5]","3[ 1–6]","2[ 1–4]"
"Ghana"," Total","101[ 91–112]","94[ 82–105]","109[ 99–119]","204[ 183–225]","203[ 179–227]","204[ 184–224]"
"Ghana"," Lower respiratory infections","48[ 40–55]","57[ 47–66]","39[ 33–44]","84[ 71–96]","113[ 94–130]","62[ 52–70]"
"Ghana"," Trachea, bronchus, lung cancers","1[ 0–1]","1[ 1–1]","0[ 0–0]","1[ 1–2]","2[ 2–3]","1[ 0–1]"
"Ghana"," Ischaemic heart disease","25[ 21–28]","18[ 16–21]","31[ 27–35]","56[ 49–64]","46[ 40–53]","64[ 56–73]"
"Ghana"," Stroke","21[ 18–25]","11[ 10–13]","31[ 27–36]","48[ 41–55]","27[ 23–31]","64[ 54–74]"
"Ghana"," Chronic obstructive pulmonary disease","6[ 4–7]","5[ 3–7]","6[ 5–7]","14[ 11–17]","15[ 8–21]","14[ 11–16]"
"Greece"," Total","77[ 53–159]","81[ 58–168]","72[ 47–151]","28[ 19–57]","36[ 26–74]","20[ 13–42]"
"Greece"," Lower respiratory infections","11[ 5–27]","10[ 4–22]","13[ 6–31]","3[ 1–8]","4[ 2–8]","3[ 1–8]"
"Greece"," Trachea, bronchus, lung cancers","9[ 4–27]","15[ 6–43]","4[ 2–12]","4[ 2–13]","8[ 3–22]","2[ 1–5]"
"Greece"," Ischaemic heart disease","29[ 18–53]","32[ 22–55]","26[ 14–50]","11[ 7–21]","15[ 11–27]","7[ 4–14]"
"Greece"," Stroke","15[ 7–33]","13[ 7–25]","17[ 7–39]","5[ 2–11]","5[ 3–10]","5[ 2–10]"
"Greece"," Chronic obstructive pulmonary disease","12[ 5–27]","12[ 5–27]","12[ 5–27]","4[ 2–8]","4[ 2–10]","3[ 1–7]"
"Grenada"," Total","44[ 36–56]","42[ 34–51]","46[ 37–60]","45[ 37–58]","52[ 43–63]","39[ 31–51]"
"Grenada"," Lower respiratory infections","12[ 7–17]","9[ 5–13]","14[ 9–21]","11[ 7–17]","11[ 7–16]","11[ 6–16]"
"Grenada"," Trachea, bronchus, lung cancers","2[ 1–3]","2[ 1–4]","2[ 1–3]","2[ 1–4]","3[ 2–5]","1[ 1–3]"
"Grenada"," Ischaemic heart disease","19[ 15–24]","20[ 16–25]","19[ 14–24]","21[ 16–26]","25[ 20–31]","17[ 12–22]"
"Grenada"," Stroke","8[ 5–12]","7[ 5–10]","9[ 5–14]","8[ 5–13]","9[ 6–13]","7[ 4–12]"
"Grenada"," Chronic obstructive pulmonary disease","3[ 2–4]","3[ 1–4]","3[ 2–5]","3[ 2–4]","3[ 2–5]","3[ 1–4]"
"Guatemala"," Total","50[ 43–56]","50[ 44–57]","49[ 43–55]","74[ 65–83]","81[ 70–92]","68[ 60–76]"
"Guatemala"," Lower respiratory infections","23[ 18–26]","23[ 19–28]","22[ 18–25]","30[ 25–35]","34[ 27–40]","28[ 22–32]"
"Guatemala"," Trachea, bronchus, lung cancers","1[ 1–1]","1[ 1–1]","1[ 1–1]","2[ 1–2]","2[ 1–3]","2[ 1–2]"
"Guatemala"," Ischaemic heart disease","14[ 12–17]","15[ 12–17]","14[ 11–17]","23[ 19–28]","26[ 21–31]","21[ 17–25]"
"Guatemala"," Stroke","6[ 5–7]","6[ 4–7]","6[ 5–8]","10[ 8–12]","10[ 8–13]","10[ 8–12]"
"Guatemala"," Chronic obstructive pulmonary disease","5[ 4–7]","5[ 3–7]","5[ 4–6]","9[ 6–11]","9[ 5–13]","8[ 6–10]"
"Guinea"," Total","127[ 116–138]","127[ 114–139]","128[ 117–137]","243[ 221–264]","249[ 224–273]","237[ 217–255]"
"Guinea"," Lower respiratory infections","71[ 61–80]","76[ 64–86]","67[ 57–75]","104[ 89–117]","118[ 100–133]","92[ 78–103]"
"Guinea"," Trachea, bronchus, lung cancers","0[ 0–0]","0[ 0–1]","0[ 0–0]","1[ 1–1]","1[ 1–1]","1[ 1–1]"
"Guinea"," Ischaemic heart disease","27[ 24–30]","26[ 23–29]","28[ 24–31]","68[ 60–75]","67[ 59–75]","67[ 59–75]"
"Guinea"," Stroke","19[ 17–22]","16[ 14–18]","23[ 20–26]","47[ 41–53]","39[ 34–45]","54[ 47–61]"
"Guinea"," Chronic obstructive pulmonary disease","9[ 6–10]","8[ 4–11]","9[ 8–11]","23[ 17–28]","24[ 12–32]","23[ 19–27]"
"Guinea-Bissau"," Total","108[ 98–118]","109[ 98–119]","108[ 99–117]","215[ 195–233]","225[ 202–246]","206[ 188–223]"
"Guinea-Bissau"," Lower respiratory infections","61[ 52–68]","66[ 55–74]","57[ 48–63]","86[ 73–96]","98[ 83–110]","76[ 65–85]"
"Guinea-Bissau"," Trachea, bronchus, lung cancers","1[ 0–1]","1[ 0–1]","1[ 0–1]","1[ 1–2]","1[ 1–2]","1[ 1–1]"
"Guinea-Bissau"," Ischaemic heart disease","24[ 21–27]","22[ 20–25]","25[ 22–28]","66[ 58–75]","67[ 59–76]","65[ 57–73]"
"Guinea-Bissau"," Stroke","16[ 14–18]","13[ 11–15]","18[ 16–20]","41[ 36–47]","36[ 31–41]","45[ 39–51]"
"Guinea-Bissau"," Chronic obstructive pulmonary disease","7[ 5–8]","6[ 3–8]","7[ 6–8]","20[ 15–24]","22[ 12–29]","19[ 15–22]"
"Guyana"," Total","76[ 62–90]","79[ 65–95]","72[ 58–86]","108[ 88–128]","117[ 97–140]","98[ 80–118]"
"Guyana"," Lower respiratory infections","13[ 9–16]","13[ 9–17]","13[ 9–16]","19[ 14–24]","20[ 14–25]","18[ 13–22]"
"Guyana"," Trachea, bronchus, lung cancers","1[ 1–1]","1[ 1–2]","1[ 1–1]","1[ 1–2]","2[ 1–3]","1[ 1–2]"
"Guyana"," Ischaemic heart disease","37[ 29–45]","41[ 33–49]","33[ 26–41]","51[ 41–62]","58[ 46–69]","45[ 35–55]"
"Guyana"," Stroke","18[ 14–23]","17[ 13–21]","20[ 15–25]","27[ 20–33]","26[ 20–33]","27[ 20–34]"
"Guyana"," Chronic obstructive pulmonary disease","6[ 4–8]","7[ 4–10]","5[ 3–7]","10[ 6–13]","12[ 7–18]","8[ 5–10]"
"Haiti"," Total","127[ 118–137]","129[ 117–140]","126[ 116–135]","184[ 170–198]","198[ 180–214]","172[ 159–185]"
"Haiti"," Lower respiratory infections","39[ 33–44]","43[ 36–49]","35[ 30–39]","43[ 36–49]","49[ 41–55]","38[ 32–43]"
"Haiti"," Trachea, bronchus, lung cancers","3[ 2–3]","2[ 2–3]","3[ 2–3]","4[ 3–5]","4[ 3–5]","4[ 4–5]"
"Haiti"," Ischaemic heart disease","47[ 42–52]","49[ 43–54]","46[ 40–51]","75[ 67–84]","83[ 73–93]","68[ 60–76]"
"Haiti"," Stroke","29[ 25–33]","25[ 21–28]","34[ 29–38]","46[ 40–53]","42[ 36–48]","50[ 43–56]"
"Haiti"," Chronic obstructive pulmonary disease","9[ 6–11]","10[ 5–14]","8[ 7–10]","15[ 10–19]","19[ 9–26]","13[ 10–14]"
"Honduras"," Total","39[ 33–46]","45[ 38–52]","34[ 28–39]","61[ 51–70]","76[ 64–87]","48[ 40–55]"
"Honduras"," Lower respiratory infections","4[ 3–5]","5[ 4–7]","3[ 3–4]","5[ 4–6]","7[ 5–8]","4[ 3–4]"
"Honduras"," Trachea, bronchus, lung cancers","2[ 1–2]","2[ 1–2]","1[ 1–2]","3[ 2–3]","3[ 2–4]","2[ 2–3]"
"Honduras"," Ischaemic heart disease","22[ 18–26]","27[ 22–32]","17[ 13–20]","34[ 28–41]","47[ 39–56]","24[ 19–29]"
"Honduras"," Stroke","5[ 4–6]","6[ 5–7]","4[ 3–5]","8[ 6–9]","10[ 8–12]","6[ 4–7]"
"Honduras"," Chronic obstructive pulmonary disease","7[ 5–8]","5[ 2–7]","8[ 6–10]","11[ 8–14]","9[ 5–13]","13[ 9–15]"
"Hungary"," Total","83[ 64–102]","87[ 71–103]","79[ 58–102]","39[ 30–48]","53[ 43–63]","28[ 21–37]"
"Hungary"," Lower respiratory infections","2[ 1–3]","2[ 1–3]","2[ 1–3]","1[ 0–2]","1[ 1–2]","1[ 0–1]"
"Hungary"," Trachea, bronchus, lung cancers","9[ 4–14]","11[ 6–18]","6[ 3–10]","5[ 2–7]","7[ 4–11]","3[ 2–5]"
"Hungary"," Ischaemic heart disease","52[ 36–68]","52[ 39–65]","52[ 33–72]","24[ 17–31]","32[ 24–40]","18[ 11–24]"
"Hungary"," Stroke","11[ 7–19]","11[ 7–16]","11[ 6–21]","5[ 3–9]","6[ 5–10]","4[ 2–8]"
"Hungary"," Chronic obstructive pulmonary disease","10[ 4–16]","11[ 5–19]","8[ 4–14]","5[ 2–8]","7[ 3–11]","3[ 1–5]"
"Iceland"," Total","17[ 11–25]","18[ 12–25]","16[ 10–24]","9[ 6–13]","11[ 7–15]","7[ 4–11]"
"Iceland"," Lower respiratory infections","1[ 0–3]","1[ 0–2]","1[ 0–3]","0[ 0–1]","0[ 0–1]","0[ 0–1]"
"Iceland"," Trachea, bronchus, lung cancers","1[ 0–3]","1[ 0–2]","1[ 0–3]","1[ 0–2]","1[ 0–1]","1[ 0–2]"
"Iceland"," Ischaemic heart disease","10[ 5–15]","12[ 7–17]","8[ 3–13]","5[ 3–8]","7[ 4–10]","3[ 1–6]"
"Iceland"," Stroke","2[ 1–7]","2[ 1–6]","3[ 1–9]","1[ 0–4]","1[ 1–4]","1[ 0–4]"
"Iceland"," Chronic obstructive pulmonary disease","3[ 1–6]","2[ 0–5]","3[ 1–6]","1[ 0–3]","1[ 0–3]","1[ 0–3]"
"India"," Total","141[ 121–158]","147[ 125–167]","134[ 115–151]","184[ 158–207]","202[ 172–230]","166[ 143–187]"
"India"," Lower respiratory infections","30[ 24–35]","25[ 20–30]","35[ 28–41]","40[ 32–47]","36[ 29–43]","44[ 35–51]"
"India"," Trachea, bronchus, lung cancers","4[ 3–5]","5[ 4–6]","2[ 2–3]","5[ 4–6]","7[ 5–8]","3[ 2–3]"
"India"," Ischaemic heart disease","49[ 41–57]","60[ 51–70]","38[ 31–44]","62[ 52–71]","78[ 66–90]","46[ 38–53]"
"India"," Stroke","19[ 16–23]","19[ 16–23]","19[ 15–23]","25[ 20–30]","26[ 21–31]","23[ 19–28]"
"India"," Chronic obstructive pulmonary disease","37[ 28–45]","36[ 23–46]","38[ 31–45]","53[ 40–65]","55[ 36–72]","51[ 41–60]"
"Indonesia"," Total","81[ 65–97]","90[ 71–108]","72[ 57–86]","112[ 90–135]","134[ 106–161]","94[ 75–112]"
"Indonesia"," Lower respiratory infections","8[ 6–10]","9[ 6–11]","8[ 6–10]","11[ 8–13]","12[ 9–15]","9[ 7–12]"
"Indonesia"," Trachea, bronchus, lung cancers","5[ 3–6]","6[ 4–9]","3[ 2–4]","6[ 4–8]","9[ 6–13]","4[ 2–5]"
"Indonesia"," Ischaemic heart disease","35[ 28–43]","35[ 27–42]","36[ 28–43]","48[ 37–58]","50[ 39–60]","46[ 36–56]"
"Indonesia"," Stroke","23[ 18–30]","28[ 21–35]","18[ 14–24]","33[ 25–42]","41[ 31–52]","25[ 18–32]"
"Indonesia"," Chronic obstructive pulmonary disease","9[ 6–12]","12[ 6–17]","7[ 5–9]","15[ 9–20]","21[ 10–32]","10[ 7–13]"
"Iran (Islamic Republic of)"," Total","35[ 30–41]","40[ 34–47]","30[ 25–35]","51[ 43–60]","56[ 48–65]","46[ 39–54]"
"Iran (Islamic Republic of)"," Lower respiratory infections","4[ 3–5]","4[ 3–5]","3[ 2–4]","5[ 4–6]","5[ 4–7]","4[ 3–6]"
"Iran (Islamic Republic of)"," Trachea, bronchus, lung cancers","1[ 1–2]","2[ 1–2]","1[ 0–1]","2[ 1–2]","2[ 1–3]","1[ 1–2]"
"Iran (Islamic Republic of)"," Ischaemic heart disease","21[ 17–26]","24[ 19–30]","18[ 14–23]","31[ 24–38]","34[ 27–41]","28[ 21–35]"
"Iran (Islamic Republic of)"," Stroke","6[ 4–7]","6[ 4–8]","5[ 4–7]","8[ 6–11]","8[ 6–11]","8[ 6–11]"
"Iran (Islamic Republic of)"," Chronic obstructive pulmonary disease","3[ 2–5]","4[ 2–6]","3[ 2–4]","5[ 3–8]","6[ 3–9]","4[ 3–6]"
"Iraq"," Total","35[ 31–41]","39[ 34–45]","32[ 28–37]","75[ 66–87]","88[ 78–101]","64[ 56–74]"
"Iraq"," Lower respiratory infections","7[ 6–9]","9[ 7–12]","5[ 4–7]","7[ 5–9]","9[ 7–11]","5[ 4–6]"
"Iraq"," Trachea, bronchus, lung cancers","2[ 1–2]","3[ 2–4]","1[ 1–1]","4[ 3–6]","7[ 5–9]","2[ 1–3]"
"Iraq"," Ischaemic heart disease","19[ 16–23]","20[ 17–23]","18[ 14–22]","46[ 38–55]","53[ 45–63]","40[ 32–49]"
"Iraq"," Stroke","6[ 5–7]","5[ 4–6]","6[ 5–8]","13[ 11–16]","14[ 11–17]","13[ 11–16]"
"Iraq"," Chronic obstructive pulmonary disease","2[ 1–2]","2[ 1–2]","2[ 1–2]","5[ 3–6]","5[ 3–7]","4[ 3–6]"
"Ireland"," Total","20[ 14–27]","22[ 16–28]","19[ 13–27]","12[ 8–16]","15[ 11–19]","9[ 6–14]"
"Ireland"," Lower respiratory infections","2[ 0–4]","2[ 0–4]","2[ 0–5]","1[ 0–2]","1[ 0–3]","1[ 0–2]"
"Ireland"," Trachea, bronchus, lung cancers","2[ 1–3]","2[ 1–4]","2[ 1–3]","1[ 0–2]","1[ 1–3]","1[ 0–2]"
"Ireland"," Ischaemic heart disease","10[ 6–14]","12[ 8–16]","8[ 4–12]","6[ 4–8]","8[ 6–11]","4[ 2–6]"
"Ireland"," Stroke","3[ 1–7]","2[ 1–5]","3[ 1–9]","2[ 1–4]","2[ 1–3]","2[ 1–4]"
"Ireland"," Chronic obstructive pulmonary disease","4[ 1–8]","4[ 1–8]","4[ 1–8]","2[ 1–4]","3[ 1–5]","2[ 1–4]"
"Israel"," Total","23[ 19–29]","26[ 21–32]","21[ 16–26]","15[ 12–19]","21[ 17–25]","11[ 9–14]"
"Israel"," Lower respiratory infections","5[ 3–8]","5[ 3–8]","5[ 3–8]","3[ 2–5]","4[ 2–6]","3[ 1–4]"
"Israel"," Trachea, bronchus, lung cancers","3[ 2–5]","4[ 2–6]","2[ 1–3]","2[ 1–4]","3[ 2–5]","1[ 1–2]"
"Israel"," Ischaemic heart disease","8[ 6–11]","9[ 7–12]","7[ 4–10]","5[ 4–7]","8[ 5–10]","4[ 2–5]"
"Israel"," Stroke","3[ 2–6]","3[ 2–5]","3[ 2–6]","2[ 1–4]","2[ 1–4]","2[ 1–3]"
"Israel"," Chronic obstructive pulmonary disease","4[ 2–6]","4[ 2–7]","4[ 2–6]","3[ 1–4]","3[ 2–6]","2[ 1–3]"
"Italy"," Total","49[ 37–64]","51[ 40–63]","47[ 34–65]","15[ 11–20]","20[ 15–24]","11[ 8–16]"
"Italy"," Lower respiratory infections","4[ 2–6]","3[ 2–5]","4[ 2–6]","1[ 0–2]","1[ 1–2]","1[ 0–1]"
"Italy"," Trachea, bronchus, lung cancers","6[ 3–9]","8[ 4–13]","3[ 2–5]","2[ 1–4]","4[ 2–6]","1[ 1–2]"
"Italy"," Ischaemic heart disease","22[ 14–30]","22[ 15–29]","22[ 12–32]","7[ 4–10]","9[ 6–12]","5[ 3–7]"
"Italy"," Stroke","10[ 4–21]","8[ 4–16]","11[ 5–26]","3[ 1–6]","3[ 1–6]","3[ 1–6]"
"Italy"," Chronic obstructive pulmonary disease","8[ 4–14]","9[ 4–16]","7[ 3–12]","2[ 1–4]","3[ 1–5]","2[ 1–3]"
"Jamaica"," Total","32[ 23–42]","34[ 25–45]","30[ 21–41]","25[ 19–34]","30[ 22–40]","21[ 15–29]"
"Jamaica"," Lower respiratory infections","4[ 2–6]","4[ 2–6]","4[ 2–6]","3[ 2–5]","3[ 2–5]","3[ 2–4]"
"Jamaica"," Trachea, bronchus, lung cancers","3[ 1–4]","4[ 2–7]","1[ 1–2]","2[ 1–4]","4[ 2–7]","1[ 0–2]"
"Jamaica"," Ischaemic heart disease","11[ 8–15]","11[ 8–15]","11[ 7–15]","9[ 6–12]","10[ 7–13]","8[ 5–11]"
"Jamaica"," Stroke","10[ 6–16]","9[ 6–14]","11[ 7–19]","8[ 5–13]","8[ 5–12]","8[ 5–14]"
"Jamaica"," Chronic obstructive pulmonary disease","4[ 2–6]","5[ 2–9]","2[ 1–3]","3[ 1–5]","5[ 2–8]","1[ 1–2]"
"Japan"," Total","43[ 31–59]","47[ 35–63]","39[ 27–55]","12[ 9–16]","17[ 12–22]","8[ 6–11]"
"Japan"," Lower respiratory infections","12[ 4–23]","13[ 4–24]","11[ 4–22]","3[ 1–5]","4[ 1–8]","2[ 1–4]"
"Japan"," Trachea, bronchus, lung cancers","4[ 2–7]","6[ 3–10]","2[ 1–4]","1[ 1–2]","2[ 1–4]","1[ 0–1]"
"Japan"," Ischaemic heart disease","12[ 8–17]","13[ 9–17]","12[ 7–18]","4[ 2–5]","5[ 4–7]","3[ 1–4]"
"Japan"," Stroke","8[ 4–18]","8[ 4–15]","8[ 3–21]","2[ 1–5]","3[ 2–6]","2[ 1–5]"
"Japan"," Chronic obstructive pulmonary disease","6[ 2–11]","8[ 3–14]","5[ 2–9]","2[ 1–3]","2[ 1–4]","1[ 0–2]"
"Jordan"," Total","26[ 23–31]","32[ 28–37]","21[ 17–24]","51[ 44–60]","65[ 56–75]","39[ 33–45]"
"Jordan"," Lower respiratory infections","3[ 2–5]","4[ 3–5]","3[ 2–4]","5[ 4–7]","6[ 4–9]","5[ 3–6]"
"Jordan"," Trachea, bronchus, lung cancers","1[ 1–2]","2[ 1–3]","0[ 0–0]","2[ 1–3]","4[ 2–6]","1[ 0–1]"
"Jordan"," Ischaemic heart disease","15[ 12–18]","19[ 16–23]","11[ 9–14]","30[ 24–35]","38[ 32–45]","22[ 17–27]"
"Jordan"," Stroke","5[ 4–6]","5[ 4–6]","5[ 4–6]","10[ 8–13]","11[ 8–14]","10[ 7–13]"
"Jordan"," Chronic obstructive pulmonary disease","2[ 1–3]","2[ 1–4]","1[ 1–1]","4[ 2–5]","6[ 3–8]","2[ 1–3]"
"Kazakhstan"," Total","57[ 42–83]","63[ 48–91]","51[ 36–75]","63[ 46–92]","86[ 65–125]","47[ 33–68]"
"Kazakhstan"," Lower respiratory infections","3[ 1–5]","3[ 1–6]","2[ 1–3]","3[ 1–5]","4[ 2–7]","2[ 1–3]"
"Kazakhstan"," Trachea, bronchus, lung cancers","2[ 1–5]","4[ 2–8]","1[ 0–3]","3[ 1–6]","5[ 2–11]","1[ 0–2]"
"Kazakhstan"," Ischaemic heart disease","35[ 24–50]","38[ 28–53]","33[ 21–47]","39[ 27–55]","52[ 38–73]","30[ 19–42]"
"Kazakhstan"," Stroke","11[ 7–17]","11[ 8–16]","11[ 7–19]","12[ 8–19]","15[ 11–22]","10[ 6–18]"
"Kazakhstan"," Chronic obstructive pulmonary disease","5[ 2–9]","6[ 3–11]","4[ 2–8]","6[ 2–10]","9[ 4–17]","4[ 2–7]"
"Kenya"," Total","40[ 35–44]","40[ 35–45]","39[ 35–43]","78[ 69–86]","81[ 71–90]","75[ 66–82]"
"Kenya"," Lower respiratory infections","25[ 21–29]","26[ 22–30]","24[ 21–28]","37[ 31–42]","39[ 32–44]","35[ 30–40]"
"Kenya"," Trachea, bronchus, lung cancers","1[ 0–1]","1[ 0–1]","0[ 0–1]","1[ 1–2]","2[ 1–2]","1[ 1–1]"
"Kenya"," Ischaemic heart disease","6[ 5–7]","6[ 5–7]","6[ 5–7]","17[ 14–19]","18[ 15–20]","15[ 13–18]"
"Kenya"," Stroke","5[ 4–6]","5[ 4–5]","6[ 5–7]","14[ 12–17]","14[ 12–16]","15[ 12–17]"
"Kenya"," Chronic obstructive pulmonary disease","3[ 2–3]","3[ 1–4]","3[ 2–3]","8[ 6–10]","9[ 5–12]","8[ 6–9]"
"Kiribati"," Total","88[ 80–95]","103[ 92–112]","74[ 67–80]","140[ 127–151]","187[ 167–204]","107[ 97–115]"
"Kiribati"," Lower respiratory infections","26[ 22–30]","26[ 22–30]","26[ 22–30]","31[ 26–35]","32[ 27–36]","30[ 25–34]"
"Kiribati"," Trachea, bronchus, lung cancers","5[ 4–6]","6[ 4–7]","5[ 4–5]","9[ 7–11]","11[ 8–14]","7[ 6–8]"
"Kiribati"," Ischaemic heart disease","26[ 23–29]","31[ 27–35]","21[ 18–23]","43[ 38–48]","55[ 47–61]","33[ 29–37]"
"Kiribati"," Stroke","22[ 19–25]","27[ 24–32]","17[ 15–20]","39[ 34–44]","56[ 48–64]","27[ 23–31]"
"Kiribati"," Chronic obstructive pulmonary disease","9[ 5–11]","12[ 5–17]","5[ 4–6]","18[ 11–23]","33[ 15–46]","10[ 7–11]"
"Kuwait"," Total","37[ 33–41]","46[ 41–50]","25[ 23–28]","104[ 94–114]","114[ 102–125]","89[ 80–99]"
"Kuwait"," Lower respiratory infections","9[ 7–11]","9[ 7–11]","9[ 7–11]","38[ 30–47]","38[ 30–46]","39[ 31–48]"
"Kuwait"," Trachea, bronchus, lung cancers","1[ 1–2]","2[ 1–3]","1[ 0–1]","5[ 3–7]","7[ 5–9]","3[ 2–3]"
"Kuwait"," Ischaemic heart disease","20[ 18–23]","28[ 24–32]","10[ 9–12]","42[ 36–47]","49[ 42–56]","30[ 26–34]"
"Kuwait"," Stroke","4[ 4–5]","5[ 4–6]","3[ 3–4]","12[ 10–14]","13[ 11–15]","11[ 9–13]"
"Kuwait"," Chronic obstructive pulmonary disease","2[ 1–2]","2[ 1–3]","2[ 1–2]","7[ 4–9]","7[ 4–10]","6[ 4–9]"
"Kyrgyzstan"," Total","74[ 53–100]","80[ 59–106]","68[ 47–93]","111[ 80–149]","142[ 104–189]","87[ 61–120]"
"Kyrgyzstan"," Lower respiratory infections","5[ 3–8]","6[ 4–9]","5[ 3–7]","5[ 3–7]","6[ 3–8]","4[ 2–6]"
"Kyrgyzstan"," Trachea, bronchus, lung cancers","2[ 1–3]","3[ 2–5]","1[ 1–2]","3[ 2–5]","6[ 3–9]","1[ 1–2]"
"Kyrgyzstan"," Ischaemic heart disease","43[ 30–59]","46[ 34–61]","41[ 27–57]","68[ 47–91]","86[ 63–113]","54[ 36–76]"
"Kyrgyzstan"," Stroke","16[ 10–22]","17[ 11–23]","15[ 9–21]","23[ 15–33]","29[ 20–39]","19[ 12–27]"
"Kyrgyzstan"," Chronic obstructive pulmonary disease","7[ 4–11]","8[ 4–13]","7[ 4–10]","12[ 7–18]","16[ 8–27]","9[ 5–13]"
"Lao People's Democratic Republic"," Total","110[ 101–118]","106[ 96–115]","114[ 105–123]","188[ 173–203]","196[ 178–213]","182[ 166–196]"
"Lao People's Democratic Republic"," Lower respiratory infections","30[ 25–33]","29[ 24–33]","30[ 26–34]","36[ 31–41]","36[ 31–41]","36[ 31–41]"
"Lao People's Democratic Republic"," Trachea, bronchus, lung cancers","4[ 3–5]","6[ 5–7]","3[ 2–3]","8[ 6–9]","12[ 9–15]","5[ 4–5]"
"Lao People's Democratic Republic"," Ischaemic heart disease","38[ 33–42]","34[ 30–39]","41[ 35–45]","70[ 62–78]","70[ 61–78]","70[ 61–78]"
"Lao People's Democratic Republic"," Stroke","26[ 23–30]","25[ 21–28]","28[ 24–33]","50[ 43–57]","50[ 43–58]","49[ 42–57]"
"Lao People's Democratic Republic"," Chronic obstructive pulmonary disease","11[ 8–14]","11[ 6–15]","12[ 9–13]","24[ 17–29]","27[ 14–37]","22[ 17–25]"
"Latvia"," Total","98[ 70–137]","98[ 75–133]","97[ 64–142]","41[ 29–58]","60[ 46–82]","28[ 19–42]"
"Latvia"," Lower respiratory infections","4[ 2–6]","5[ 2–8]","3[ 1–5]","2[ 1–3]","3[ 1–5]","1[ 1–2]"
"Latvia"," Trachea, bronchus, lung cancers","6[ 3–11]","10[ 4–18]","3[ 1–5]","3[ 1–5]","6[ 3–11]","1[ 0–2]"
"Latvia"," Ischaemic heart disease","59[ 40–82]","59[ 43–78]","60[ 36–87]","25[ 17–34]","36[ 27–48]","17[ 10–25]"
"Latvia"," Stroke","26[ 14–48]","20[ 13–31]","31[ 15–61]","10[ 5–19]","12[ 8–19]","9[ 4–17]"
"Latvia"," Chronic obstructive pulmonary disease","3[ 1–5]","5[ 2–8]","1[ 1–2]","1[ 1–2]","3[ 1–5]","0[ 0–1]"
"Lebanon"," Total","52[ 43–60]","61[ 50–70]","43[ 36–51]","51[ 43–60]","61[ 51–71]","41[ 34–48]"
"Lebanon"," Lower respiratory infections","2[ 2–3]","2[ 2–3]","3[ 2–4]","2[ 2–3]","2[ 2–3]","2[ 2–3]"
"Lebanon"," Trachea, bronchus, lung cancers","3[ 2–4]","4[ 2–6]","2[ 1–2]","3[ 2–4]","4[ 2–6]","2[ 1–2]"
"Lebanon"," Ischaemic heart disease","38[ 30–46]","48[ 39–58]","28[ 21–35]","38[ 30–46]","49[ 39–58]","26[ 20–33]"
"Lebanon"," Stroke","4[ 3–6]","2[ 1–2]","7[ 5–10]","4[ 3–6]","2[ 1–2]","7[ 5–9]"
"Lebanon"," Chronic obstructive pulmonary disease","4[ 2–6]","4[ 2–6]","4[ 2–6]","4[ 2–6]","4[ 2–6]","4[ 2–6]"
"Lesotho"," Total","113[ 99–129]","105[ 90–122]","121[ 106–137]","178[ 155–203]","196[ 167–228]","166[ 146–188]"
"Lesotho"," Lower respiratory infections","48[ 39–57]","49[ 40–58]","48[ 39–56]","59[ 48–69]","69[ 56–81]","52[ 43–61]"
"Lesotho"," Trachea, bronchus, lung cancers","1[ 1–1]","1[ 1–1]","0[ 0–1]","1[ 1–2]","3[ 2–3]","1[ 1–1]"
"Lesotho"," Ischaemic heart disease","23[ 19–27]","18[ 15–21]","27[ 23–32]","42[ 35–49]","39[ 33–46]","43[ 36–51]"
"Lesotho"," Stroke","22[ 18–27]","16[ 13–20]","28[ 23–34]","41[ 34–50]","37[ 30–45]","44[ 36–54]"
"Lesotho"," Chronic obstructive pulmonary disease","18[ 13–23]","20[ 11–28]","16[ 13–19]","34[ 24–43]","48[ 26–67]","26[ 20–31]"
"Liberia"," Total","83[ 76–90]","80[ 72–87]","87[ 79–94]","170[ 155–185]","168[ 152–183]","172[ 157–186]"
"Liberia"," Lower respiratory infections","45[ 39–51]","44[ 38–50]","46[ 40–52]","69[ 59–78]","69[ 59–78]","69[ 59–77]"
"Liberia"," Trachea, bronchus, lung cancers","0[ 0–1]","1[ 0–1]","0[ 0–0]","1[ 1–1]","1[ 1–1]","1[ 1–1]"
"Liberia"," Ischaemic heart disease","20[ 18–23]","20[ 18–23]","21[ 18–23]","55[ 48–63]","58[ 50–65]","53[ 46–60]"
"Liberia"," Stroke","13[ 11–14]","11[ 9–12]","15[ 12–17]","33[ 28–37]","28[ 24–32]","36[ 31–41]"
